35.185.241.102 - - [02/Dec/2022:16:15:37 -0800] "GET / HTTP/1.1" 200 19411 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/ProjectPageFive/bgimg.PNG HTTP/1.1" 200 547162 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/senior/update10/both%20mics.jpg HTTP/1.1" 200 347058 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/ProjectPageSeven/one%20(Copy).jpg HTTP/1.1" 200 91631 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/ProjectPageEleven/one.jpg HTTP/1.1" 200 209171 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/USCInternship/OLED.jpg HTTP/1.1" 200 379633 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/ProjectPageEight/one.jpg HTTP/1.1" 200 82061 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /bgpattern.jpg HTTP/1.1" 200 39220 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/FPGAgaming/FPGAgaming.PNG HTTP/1.1" 200 928710 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/customguitar/xephos.jpg HTTP/1.1" 200 2050459 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /IMGS/customguitar/zealot.jpg HTTP/1.1" 200 1793209 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:19 -0800] "GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028 "https://theashish.net/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:23 -0800] "GET /IMGS/favicon.PNG HTTP/1.1" 200 143024 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ledcube.html HTTP/1.1" 200 2696 "https://theashish.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ProjectPageOne_files/bootstrap.min.css HTTP/1.1" 200 19744 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ProjectPageOne_files/portfolio-item.css HTTP/1.1" 200 302 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /IMGS/ProjectPageTwo/four%20(Copy).jpg HTTP/1.1" 200 44428 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /IMGS/ProjectPageTwo/one%20(Copy).jpg HTTP/1.1" 200 52168 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ProjectPageOne_files/bootstrap.min.js.download HTTP/1.1" 200 9833 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /IMGS/ProjectPageTwo/two%20(Copy).jpg HTTP/1.1" 200 53161 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ProjectPageOne_files/jquery.js.download HTTP/1.1" 200 33224 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:36:41 -0800] "GET /ledcubeguide.pdf HTTP/1.1" 200 655222 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:38:54 -0800] "GET /reactivelights.html HTTP/1.1" 200 2578 "https://theashish.net/ledcube.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:13:38:54 -0800] "GET /IMGS/ProjectPageOne/three%20(Copy).jpg HTTP/1.1" 200 72024 "https://theashish.net/reactivelights.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
216.244.66.229 - - [03/Dec/2022:13:42:13 -0800] "GET /microelectronicslab HTTP/1.1" 200 13443 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "theashish.net"
216.244.66.229 - - [03/Dec/2022:14:03:37 -0800] "GET /robots.txt HTTP/1.1" 404 73 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "www.theashish.net"
216.244.66.229 - - [03/Dec/2022:14:03:37 -0800] "GET /robots.txt HTTP/1.1" 404 73 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "theashish.net"
198.251.73.44 - - [03/Dec/2022:14:10:29 -0800] "GET /robots.txt HTTP/1.1" 404 88 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.44 - - [03/Dec/2022:14:12:17 -0800] "GET /sitemap.xml HTTP/1.1" 404 88 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.44 - - [03/Dec/2022:14:12:19 -0800] "GET /wp-admin/admin-ajax.php HTTP/1.1" 404 88 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.28 - - [03/Dec/2022:14:17:34 -0800] "GET / HTTP/1.1" 200 4079 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.12 - - [03/Dec/2022:14:18:51 -0800] "GET /Certifications.html HTTP/1.1" 200 2352 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.12 - - [03/Dec/2022:14:18:52 -0800] "GET /fpgagaming.html HTTP/1.1" 200 5466 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.20 - - [03/Dec/2022:14:18:52 -0800] "GET /customguitar.html HTTP/1.1" 200 3138 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.20 - - [03/Dec/2022:14:18:54 -0800] "GET /facetrack.html HTTP/1.1" 200 2585 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.4 - - [03/Dec/2022:14:18:54 -0800] "GET /ProjectPage.html HTTP/1.1" 200 3153 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.20 - - [03/Dec/2022:14:18:55 -0800] "GET /guitarhero.html HTTP/1.1" 200 2730 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.52 - - [03/Dec/2022:14:18:56 -0800] "GET /ledcube.html HTTP/1.1" 200 2696 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
198.251.73.20 - - [03/Dec/2022:14:18:57 -0800] "GET /index.html HTTP/1.1" 200 4079 "-" "IonCrawl (https://www.ionos.de/terms-gtc/faq-crawler-en/)" "theashish.net"
216.244.66.229 - - [03/Dec/2022:14:20:16 -0800] "GET /index HTTP/1.1" 200 19411 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "www.theashish.net"
216.244.66.229 - - [03/Dec/2022:14:21:35 -0800] "GET /maximprojects HTTP/1.1" 200 9841 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "theashish.net"
216.244.66.229 - - [03/Dec/2022:14:21:51 -0800] "GET /summercamppage.html HTTP/1.1" 200 9461 "-" "Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com)" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /marblemaze.html HTTP/1.1" 200 2473 "https://theashish.net/reactivelights.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /IMGS/ProjectPageTen/three.jpg HTTP/1.1" 200 141725 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /IMGS/ProjectPageTen/six.jpg HTTP/1.1" 200 153040 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /IMGS/ProjectPageTen/two.jpg HTTP/1.1" 200 146018 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /IMGS/ProjectPageTen/four.jpg HTTP/1.1" 200 168959 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:36 -0800] "GET /IMGS/ProjectPageTen/one.jpg HTTP/1.1" 200 132561 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:25:43 -0800] "GET /favicon.ico HTTP/1.1" 200 4286 "https://theashish.net/IMGS/ProjectPageTen/six.jpg" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:26:10 -0800] "GET /Certifications.html HTTP/1.1" 200 2352 "https://theashish.net/marblemaze.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:26:11 -0800] "GET /P7QGCCJSM6TZ.pdf HTTP/1.1" 200 202257 "https://theashish.net/Certifications.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:26:11 -0800] "GET /TNELGL57KKRV.pdf HTTP/1.1" 200 172265 "https://theashish.net/Certifications.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
129.21.145.51 - - [03/Dec/2022:14:26:11 -0800] "GET /XSDSH7NT46XF.pdf HTTP/1.1" 200 275121 "https://theashish.net/Certifications.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "theashish.net"
